firm,time,open,high,low,close,dailyreturn,volume,Liquidity,yearReport,lengthReport,TOTALASSETS,LIABILITIES,Currentliabilities,Cashandcashequivalents,Revenue,PAT,SIZE,LEV,ROA,CASHRATIO,RevenueYoY,vnopen,vnhigh,vnlow,vnclose,vnvolume,vngrowth
CMG,2024-01-10 00:00:00.000000 UTC,40.85,41.4,40.85,41.35,0.0036,84570,6311649.846,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1158.82,1166.1,1155.94,1161.54,992761212,0.0025
CMG,2024-01-09 00:00:00.000000 UTC,41.5,41.5,40.85,41.2,-0.006,99577,5615098.017,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1161.45,1162.83,1155.46,1158.59,870509266,-0.0014000000000000002
CMG,2024-01-08 00:00:00.000000 UTC,42.95,42.95,40.0,41.45,-0.036,399627,2492918.065,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1157.54,1162.56,1155.48,1160.19,905408420,0.0048
CMG,2024-01-05 00:00:00.000000 UTC,44.35,44.35,42.8,43.0,-0.0194,89861,2983216.692,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1151.43,1155.84,1149.08,1154.68,803268328,0.0034000000000000002
CMG,2024-01-04 00:00:00.000000 UTC,44.8,44.8,43.5,43.85,-0.0068,88442,3479020.0,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1145.49,1160.08,1144.32,1150.72,1181354559,0.0056999999999999993
CMG,2024-01-03 00:00:00.000000 UTC,45.4,45.4,43.6,44.15,0.0011,141840,6871894.105,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1131.97,1144.17,1128.32,1144.17,719932658,0.011000000000000001
CMG,2024-01-02 00:00:00.000000 UTC,43.5,44.45,43.5,44.1,0.0138,148034,8164024.468,2024,1,6922260000000.0,3580660000000.0,2732740000000.0,525856000000.0,1649220000000.0,43478543809.0,12.84,0.5173,0.0063,0.1924,-0.1016,1138.01,1139.71,1128.69,1131.72,842255467,0.0016
CMG,2023-12-29 00:00:00.000000 UTC,41.2,43.5,38.8,43.5,0.0558,882090,7990176.933,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1131.68,1135.05,1129.93,1129.93,710847562,0.0009
CMG,2023-12-28 00:00:00.000000 UTC,41.0,41.5,38.5,41.2,0.0049,581809,4300375.738,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1122.77,1130.58,1120.5,1128.93,716927949,0.0062
CMG,2023-12-27 00:00:00.000000 UTC,41.25,41.25,38.2,41.0,0.0,319906,7143512.0,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1123.49,1126.47,1121.99,1121.99,776800261,-0.0002
CMG,2023-12-26 00:00:00.000000 UTC,41.4,41.4,40.4,41.0,0.0149,174232,7868399.059,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1118.3,1123.11,1117.93,1122.25,644741653,0.0040999999999999995
CMG,2023-12-25 00:00:00.000000 UTC,39.55,40.4,39.55,40.4,0.0202,165548,3356034.0,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1104.46,1118.31,1104.27,1117.66,658538434,0.0132
CMG,2023-12-22 00:00:00.000000 UTC,39.15,40.0,37.0,39.6,0.0115,254245,2048272.071,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1102.23,1104.65,1099.32,1103.06,558031547,0.0006
CMG,2023-12-21 00:00:00.000000 UTC,38.7,39.2,38.5,39.15,0.0064,36623,717038.1429,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1100.76,1102.43,1094.47,1102.43,520999516,0.0015
CMG,2023-12-20 00:00:00.000000 UTC,38.95,39.0,38.3,38.9,0.0,12903,1354134.933,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1097.62,1102.27,1093.38,1100.76,598209855,0.0040999999999999995
CMG,2023-12-19 00:00:00.000000 UTC,38.9,38.9,38.15,38.9,-0.0051,26108,6552065.2,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1091.9,1096.3,1082.29,1096.3,649906769,0.004
CMG,2023-12-18 00:00:00.000000 UTC,39.0,39.1,38.6,39.1,0.0026,83786,31786072.5,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1102.3,1103.74,1091.45,1091.88,713157593,-0.0095
CMG,2023-12-15 00:00:00.000000 UTC,38.9,39.0,38.6,39.0,0.0026,326011,8862796.462,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1109.36,1112.79,1102.3,1102.3,749829297,-0.0070999999999999995
CMG,2023-12-14 00:00:00.000000 UTC,38.4,39.0,38.35,38.9,0.0,148093,5046734.195,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1118.14,1120.36,1107.86,1110.13,681022113,-0.0037
CMG,2023-12-13 00:00:00.000000 UTC,39.05,39.05,37.0,38.9,-0.0026,265959,18959014.29,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1130.19,1131.21,1112.08,1114.2,844042125,-0.011899999999999999
CMG,2023-12-12 00:00:00.000000 UTC,38.3,39.0,38.3,39.0,0.0039,340290,2666843.308,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1127.85,1129.77,1123.35,1127.63,645624476,0.0019
CMG,2023-12-11 00:00:00.000000 UTC,38.35,38.95,38.3,38.85,-0.0026,44619,9945752.667,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1124.44,1129.15,1120.32,1125.5,700589754,0.0009
CMG,2023-12-08 00:00:00.000000 UTC,38.9,38.95,38.05,38.95,0.0091,229812,9172589.481,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1121.78,1127.46,1119.43,1124.44,819095049,0.0026
CMG,2023-12-07 00:00:00.000000 UTC,39.0,39.25,37.9,38.6,-0.0103,320803,6549616.667,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1127.52,1129.83,1109.51,1121.49,1334588551,-0.0044
CMG,2023-12-06 00:00:00.000000 UTC,38.25,39.15,38.25,39.0,0.0196,151145,3540379.737,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1115.97,1126.43,1115.97,1126.43,853960306,0.0093999999999999986
CMG,2023-12-05 00:00:00.000000 UTC,37.9,38.5,37.55,38.25,0.0098,87931,10070722.69,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1120.49,1124.11,1113.55,1115.97,824655978,-0.004
CMG,2023-12-04 00:00:00.000000 UTC,38.15,38.19,37.49,37.88,-0.0081,186101,4213701.718,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1102.16,1123.96,1102.16,1120.49,1120648335,0.0166
CMG,2023-12-01 00:00:00.000000 UTC,38.27,38.27,37.56,38.19,-0.0021,78338,3635976.474,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1094.13,1102.2,1090.08,1102.16,603587510,0.0073
CMG,2023-11-30 00:00:00.000000 UTC,38.5,38.5,36.39,38.27,-0.001,200468,31641800.69,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1101.75,1107.45,1094.13,1094.13,723483378,-0.0079
CMG,2023-11-29 00:00:00.000000 UTC,38.35,38.5,37.72,38.31,0.0042,644234,4141861.441,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1095.43,1105.28,1095.43,1102.8,614957140,0.0067
CMG,2023-11-28 00:00:00.000000 UTC,38.31,38.31,37.72,38.15,0.001,64055,5173916.949,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1088.54,1095.43,1076.45,1095.43,681884567,0.0068000000000000005
CMG,2023-11-27 00:00:00.000000 UTC,38.19,38.19,37.6,38.11,-0.0021,80100,2627666.847,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1095.61,1096.84,1085.69,1088.06,595015273,-0.0069
CMG,2023-11-24 00:00:00.000000 UTC,37.6,38.19,37.21,38.19,0.0157,67429,2126595.62,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1090.72,1095.61,1073.31,1095.61,958343250,0.0065000000000000006
CMG,2023-11-23 00:00:00.000000 UTC,38.86,38.86,37.49,37.6,-0.0284,77485,2722357.742,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1116.32,1118.54,1088.49,1088.49,1028270888,-0.0227
CMG,2023-11-22 00:00:00.000000 UTC,38.74,38.97,38.35,38.7,-0.001,43614,6050198.894,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1110.46,1115.47,1103.26,1113.82,946276924,0.003
CMG,2023-11-21 00:00:00.000000 UTC,37.53,38.74,36.39,38.74,0.0465,367010,3119834.057,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1104.52,1112.77,1103.79,1110.46,712613814,0.0062
CMG,2023-11-20 00:00:00.000000 UTC,37.02,37.56,36.86,37.02,-0.003,58992,1794533.041,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1089.99,1111.26,1085.32,1103.66,841468794,0.0022
CMG,2023-11-17 00:00:00.000000 UTC,37.25,37.56,36.82,37.13,-0.0011,35765,7425618.529,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1127.92,1129.84,1096.16,1101.19,1255204381,-0.0216
CMG,2023-11-16 00:00:00.000000 UTC,37.33,37.33,36.82,37.17,0.0041,101885,7939693.111,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1119.81,1125.53,1114.97,1125.53,687396150,0.0027
CMG,2023-11-15 00:00:00.000000 UTC,37.56,37.56,37.02,37.02,-0.0022,115814,7725535.364,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1120.35,1132.75,1118.74,1122.5,937960012,0.0115
CMG,2023-11-14 00:00:00.000000 UTC,36.2,37.1,36.0,37.1,0.0249,229059,13326914.47,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1106.44,1115.6,1101.67,1109.73,822197114,0.0088
CMG,2023-11-13 00:00:00.000000 UTC,36.16,36.63,36.16,36.2,-0.0041,173029,4055359.404,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1103.66,1107.91,1093.19,1100.07,789437382,-0.0015
CMG,2023-11-10 00:00:00.000000 UTC,36.78,36.78,35.69,36.35,-0.0055,121605,2395963.258,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1104.62,1116.02,1101.23,1101.68,1032796666,-0.011000000000000001
CMG,2023-11-09 00:00:00.000000 UTC,36.82,36.82,36.16,36.55,0.0044,43265,2451473.0,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1117.06,1124.78,1112.13,1113.89,1052082350,0.0004
CMG,2023-11-08 00:00:00.000000 UTC,36.04,36.63,36.0,36.39,0.0108,42441,3133080.0,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1079.65,1113.43,1075.8,1113.43,952577357,0.030699999999999998
CMG,2023-11-07 00:00:00.000000 UTC,35.3,36.0,35.3,36.0,0.0221,60921,1105113.824,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1089.66,1089.89,1079.42,1080.29,634514315,-0.0086
CMG,2023-11-06 00:00:00.000000 UTC,35.61,35.61,34.59,35.22,0.0057,32005,7709504.61,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1076.78,1089.66,1076.78,1089.66,692791604,0.012
CMG,2023-11-03 00:00:00.000000 UTC,34.51,35.02,34.43,35.02,0.0066,129886,3429335.5,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1077.64,1082.23,1071.11,1076.78,756483331,0.0012
CMG,2023-11-02 00:00:00.000000 UTC,34.08,34.79,33.81,34.79,0.022,96601,1262884.0,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1039.86,1075.47,1039.86,1075.47,772121338,0.0344
CMG,2023-11-01 00:00:00.000000 UTC,33.65,34.04,32.01,34.04,0.0,75313,3024805.206,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1029.43,1039.66,1020.01,1039.66,679885915,0.011200000000000002
CMG,2023-10-31 00:00:00.000000 UTC,34.04,34.83,33.57,34.04,-0.028,111964,6013624.535,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1043.83,1046.17,1025.03,1028.19,755535020,-0.013600000000000001
CMG,2023-10-30 00:00:00.000000 UTC,34.51,35.22,34.51,35.02,-0.0034,121921,532296.234,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1054.03,1060.39,1042.4,1042.4,533359252,-0.0172
CMG,2023-10-27 00:00:00.000000 UTC,34.51,35.45,34.51,35.14,0.0194,14239,5442147.372,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1059.57,1061.87,1037.46,1060.62,692233832,0.0049
CMG,2023-10-26 00:00:00.000000 UTC,35.65,35.88,34.43,34.47,-0.0548,228927,689558.2453,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1081.21,1083.22,1049.71,1055.45,1177081206,-0.041900000000000007
CMG,2023-10-25 00:00:00.000000 UTC,37.06,37.06,36.0,36.47,0.0131,20042,3870784.615,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1106.1,1111.39,1100.64,1101.66,539258100,-0.0038
CMG,2023-10-24 00:00:00.000000 UTC,36.16,36.78,35.22,36.0,-0.0212,167734,6158911.309,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1094.77,1107.3,1088.17,1105.9,509040896,0.0113
CMG,2023-10-23 00:00:00.000000 UTC,36.78,36.78,36.23,36.78,-0.0147,92099,817892.9804,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1106.38,1106.8,1086.54,1093.53,563101470,-0.0131
CMG,2023-10-20 00:00:00.000000 UTC,37.49,37.49,36.47,37.33,-0.0043,22348,1999026.784,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1087.73,1108.16,1073.73,1108.03,658192868,0.018600000000000002
CMG,2023-10-19 00:00:00.000000 UTC,37.33,37.56,36.31,37.49,0.0,66652,1796807.957,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1104.03,1104.03,1087.85,1087.85,649225855,-0.0141
CMG,2023-10-18 00:00:00.000000 UTC,37.96,37.96,35.61,37.49,-0.0124,112630,1228901.283,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1123.58,1125.27,1088.87,1103.4,1038176335,-0.0163
CMG,2023-10-17 00:00:00.000000 UTC,38.35,38.35,37.29,37.96,0.0,34316,1558430.545,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1145.34,1147.89,1121.65,1121.65,610499889,-0.0173
CMG,2023-10-16 00:00:00.000000 UTC,38.35,39.09,36.78,37.96,-0.0289,94836,1643475.053,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1154.87,1157.46,1140.64,1141.42,676192185,-0.0115
CMG,2023-10-13 00:00:00.000000 UTC,39.13,39.13,38.0,39.09,-0.0089,47509,3055973.005,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1144.5,1155.1,1138.99,1154.73,621416606,0.0027
CMG,2023-10-12 00:00:00.000000 UTC,38.5,39.44,37.49,39.44,0.0284,151094,1408426.76,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1151.81,1156.73,1148.11,1151.61,647175500,0.0007000000000000001
CMG,2023-10-11 00:00:00.000000 UTC,37.33,38.58,37.33,38.35,0.0031,45907,2423352.888,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1146.08,1150.81,1138.22,1150.81,543054354,0.0062
CMG,2023-10-10 00:00:00.000000 UTC,37.25,38.35,36.39,38.23,0.0135,124242,2336433.736,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1140.83,1150.34,1140.83,1143.69,671763276,0.0056000000000000008
CMG,2023-10-09 00:00:00.000000 UTC,36.98,37.84,36.78,37.72,0.0148,65658,1345506.346,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1130.38,1137.36,1127.03,1137.36,602615874,0.0078000000000000005
CMG,2023-10-06 00:00:00.000000 UTC,36.7,37.17,36.39,37.17,0.0062,28235,380718.2442,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1115.13,1129.13,1107.4,1128.54,621618542,0.0132
CMG,2023-10-05 00:00:00.000000 UTC,37.8,37.8,36.08,36.94,-0.0062,17727,4194110.308,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1131.29,1133.12,1113.89,1113.89,609007336,-0.0131
CMG,2023-10-04 00:00:00.000000 UTC,36.0,37.17,34.83,37.17,0.0084,264036,3387181.039,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1113.25,1133.79,1106.4,1128.67,682485641,0.0095
CMG,2023-10-03 00:00:00.000000 UTC,37.41,37.41,36.39,36.86,-0.0147,93731,2456039.853,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1145.94,1146.59,1117.28,1118.1,991875600,-0.0322
CMG,2023-10-02 00:00:00.000000 UTC,37.6,37.8,36.78,37.41,0.0,66965,1557169.5,2023,4,7279030000000.0,4005500000000.0,3095310000000.0,608583000000.0,2117790000000.0,130078000000.0,12.86,0.5503,0.0179,0.1966,-0.0801,1155.36,1161.48,1149.63,1155.25,518241915,0.001
CMG,2023-09-29 00:00:00.000000 UTC,37.25,37.64,36.78,37.41,-0.004,35797,2802006.048,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1152.43,1163.88,1152.43,1154.15,574812383,0.0015
CMG,2023-09-28 00:00:00.000000 UTC,37.1,38.15,36.9,37.56,-0.0165,93251,896456.784,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1153.78,1155.39,1136.99,1152.43,691112432,-0.0012
CMG,2023-09-27 00:00:00.000000 UTC,37.64,38.19,36.94,38.19,0.0146,29342,1300551.619,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1139.65,1153.85,1126.36,1153.85,860424151,0.013999999999999999
CMG,2023-09-26 00:00:00.000000 UTC,37.56,38.19,37.56,37.64,-0.0103,21768,2569169.245,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1153.2,1163.52,1137.96,1137.96,1046590396,-0.0132
CMG,2023-09-25 00:00:00.000000 UTC,38.35,38.54,37.6,38.03,-0.0083,63503,4836826.86,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1193.05,1195.62,1153.2,1153.2,1086893263,-0.0334
CMG,2023-09-22 00:00:00.000000 UTC,38.19,38.5,36.78,38.35,0.0042,216932,4616387.615,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1205.41,1205.41,1174.57,1193.05,1393430630,-0.016200000000000003
CMG,2023-09-21 00:00:00.000000 UTC,38.27,38.27,37.88,38.19,-0.0021,47143,996998.9188,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1227.28,1227.88,1211.65,1212.74,963674886,-0.0109
CMG,2023-09-20 00:00:00.000000 UTC,40.3,40.3,37.96,38.27,-0.0111,60961,3254388.545,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1212.76,1226.11,1209.46,1226.11,878031341,0.0121
CMG,2023-09-19 00:00:00.000000 UTC,37.68,38.7,37.6,38.7,0.0134,92502,1146675.064,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1212.76,1219.57,1199.85,1211.5,1004729384,-0.0003
CMG,2023-09-18 00:00:00.000000 UTC,38.43,38.43,37.96,38.19,-0.02,14112,1808507.769,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1227.36,1227.36,1203.88,1211.81,844996338,-0.0127
CMG,2023-09-15 00:00:00.000000 UTC,38.78,38.97,38.19,38.97,0.0059,36198,12407805.12,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1225.9,1233.87,1220.27,1227.36,917361628,0.0029
CMG,2023-09-14 00:00:00.000000 UTC,38.97,39.13,37.56,38.74,-0.0059,502846,3323151.286,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1238.21,1244.21,1223.03,1223.81,1227453311,-0.0118
CMG,2023-09-13 00:00:00.000000 UTC,39.6,39.6,38.97,38.97,-0.0159,53723,9250715.294,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1249.06,1250.61,1232.84,1238.39,1263786726,-0.0056999999999999993
CMG,2023-09-12 00:00:00.000000 UTC,38.78,39.6,37.56,39.6,0.0099,476552,1861369.991,2023,3,6900070000000.0,3664980000000.0,2826330000000.0,393430000000.0,1785790000000.0,67531630873.0,12.84,0.5312,0.0098,0.1392,-0.0194,1223.55,1245.44,1220.85,1245.44,967867696,0.0178
